ticker,insider_name,transaction_date,👑 CEO,💼 CFO,⚙️ COO,💰 CRO,📈 CIO,🧠 CBO,🪑 Chairman,🎖️ President,🧍 EVP,📊 Portfolio Manager,🔟 10% Owner,📋 Director,🔥 VERY LARGE TRADE,💰 LARGE TRADE,🟢 SMALL TRADE,❓ UNKNOWN SIZE,🐣 MICRO CAP,🌱 SMALL CAP,🌿 MID CAP,🌳 LARGE CAP,🏔️ MEGA CAP,📡 Tech,🏥 Healthcare,🛍️ Consumer Cyclical,⚡ Energy,🏗️ Industrial,🔌 Utilities,🏘️ Real Estate,⚙️ Materials,📞 Communication,🧰 Other,📉 DIP BUY,🚀 BUYING INTO STRENGTH,🔁 CLUSTER BUY,🧠 SMART INSIDER,🧩 MULTIPLE BUYS,📅 NEAR EARNINGS,Automatic/Scheduled,Compensation/Accounting,Ownership Disclaimer/Indirect,Conviction Buy,ticker,insider_name,transaction_date,case1_pred,case2_pred
PEW,Cox Chris W.,2025-08-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,PEW,Cox Chris W.,2025-08-19,0.9824086,0.9496727
PEW,Nemati Marc A.,2025-08-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,PEW,Nemati Marc A.,2025-08-20,0.973884,0.9788695
PEW,Reisdorf Kelly L,2025-08-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,PEW,Reisdorf Kelly L,2025-08-19,0.98427826,0.9784495
PFIS,LOCHEN RICHARD S JR,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,PFIS,LOCHEN RICHARD S JR,2025-08-06,0.22339262,0.17111863
PFIS,LOCHEN RICHARD S JR,2025-08-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PFIS,LOCHEN RICHARD S JR,2025-08-15,0.4636908,0.09681982
PGEN,AGEE NANCY H,2025-08-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PGEN,AGEE NANCY H,2025-08-28,0.8903533,0.6832072
PINE,Albright John P,2025-08-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,PINE,Albright John P,2025-08-06,0.912265,0.87171966
PINE,"CTO Realty Growth, Inc.",2025-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,PINE,"CTO Realty Growth, Inc.",2025-08-01,0.62115675,0.3553403
PINE,"CTO Realty Growth, Inc.",2025-08-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,PINE,"CTO Realty Growth, Inc.",2025-08-05,0.85483336,0.42655784
PINE,Greathouse Steven Robert,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,PINE,Greathouse Steven Robert,2025-08-06,0.94833165,0.8916345
PINE,Smith Daniel Earl,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,PINE,Smith Daniel Earl,2025-08-06,0.93820906,0.856667
PKOH,CRAWFORD MATTHEW V,2025-08-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,PKOH,CRAWFORD MATTHEW V,2025-08-13,0.8773361,0.6216819
PKOH,CRAWFORD MATTHEW V,2025-08-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,PKOH,CRAWFORD MATTHEW V,2025-08-14,0.8773361,0.6216819
PLMR,Notaras Martha,2025-08-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PLMR,Notaras Martha,2025-08-07,0.85446745,0.30947772
PLMR,Taketa Richard H,2025-08-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PLMR,Taketa Richard H,2025-08-18,0.85446745,0.30947772
PLMR,Taketa Richard H,2025-08-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PLMR,Taketa Richard H,2025-08-19,0.85446745,0.30947772
PMTS,Riley H Sanford,2025-08-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PMTS,Riley H Sanford,2025-08-12,0.7261236,0.39275634
PNFP,BURNS GREGORY L,2025-08-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PNFP,BURNS GREGORY L,2025-08-15,0.85446745,0.30947772
PNFP,INGRAM DAVID B,2025-08-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,PNFP,INGRAM DAVID B,2025-08-07,0.45735386,0.2180004
PNFP,THOMPSON G KENNEDY,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,PNFP,THOMPSON G KENNEDY,2025-08-01,0.37410128,0.3033477
POST,STIRITZ WILLIAM P,2025-08-19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,POST,STIRITZ WILLIAM P,2025-08-19,0.9312217,0.5518418
PRCT,MOLL FREDERIC H,2025-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PRCT,MOLL FREDERIC H,2025-08-13,0.95622575,0.9159635
PRGO,Bezerra Eduardo Guarita,2025-08-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,PRGO,Bezerra Eduardo Guarita,2025-08-18,0.7707033,0.80030245
PRGO,Lockwood-Taylor Patrick,2025-08-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PRGO,Lockwood-Taylor Patrick,2025-08-08,0.9561184,0.94125926
PRGO,Parker Geoffrey M.,2025-08-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,PRGO,Parker Geoffrey M.,2025-08-18,0.79063815,0.8005806
PRGO,Willis Robert,2025-08-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,PRGO,Willis Robert,2025-08-22,0.8719343,0.879676
PRGS,Gawlick Rainer,2025-08-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PRGS,Gawlick Rainer,2025-08-12,0.73709106,0.63649344
PRMB,Cramer Michael John,2025-08-14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,PRMB,Cramer Michael John,2025-08-14,0.3408379,0.10365074
PRMB,Rietbroek Robbert,2025-08-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,PRMB,Rietbroek Robbert,2025-08-13,0.3004056,0.11096974
PRMB,STANBROOK STEVEN P,2025-08-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,PRMB,STANBROOK STEVEN P,2025-08-12,0.3408379,0.10365074
PRSU,Bright Jill,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PRSU,Bright Jill,2025-08-26,0.7956817,0.46125263
PSA,PETHERBRIDGE LUKE J,2025-08-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,PSA,PETHERBRIDGE LUKE J,2025-08-08,0.48606583,0.06340119
PSX,HAYES GREGORY,2025-08-14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PSX,HAYES GREGORY,2025-08-14,0.12384474,0.052110862
PTLO,Osanloo Michael,2025-08-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,PTLO,Osanloo Michael,2025-08-08,0.95919013,0.5557874
PUMP,Weatherl Caleb Lyle,2025-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PUMP,Weatherl Caleb Lyle,2025-08-01,0.34273967,0.18377283
RAL,MOORTHY GANESH,2025-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RAL,MOORTHY GANESH,2025-08-13,0.94684815,0.79190034
RAMP,Dillard Lauren R,2025-08-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RAMP,Dillard Lauren R,2025-08-13,0.6260471,0.6141581
RCEL,McNamara Robert,2025-08-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,RCEL,McNamara Robert,2025-08-28,0.8859246,0.6042146
RCEL,O'Toole David D,2025-08-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RCEL,O'Toole David D,2025-08-26,0.9256289,0.8289814
RCKT,Bjork Elisabeth,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,RCKT,Bjork Elisabeth,2025-08-27,0.9284012,0.702025
RDW,Edmunds Chris,2025-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RDW,Edmunds Chris,2025-08-11,0.7523561,0.79226714
REYN,Hawkesby Duncan,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,REYN,Hawkesby Duncan,2025-08-26,0.9476155,0.91251224
REZI,"CD&R Channel Holdings II, L.P.",2025-08-12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,REZI,"CD&R Channel Holdings II, L.P.",2025-08-12,0.95028764,0.9665286
REZI,"CD&R Channel Holdings II, L.P.",2025-08-14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,REZI,"CD&R Channel Holdings II, L.P.",2025-08-14,0.95028764,0.9665286
REZI,"CD&R Channel Holdings II, L.P.",2025-08-15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,REZI,"CD&R Channel Holdings II, L.P.",2025-08-15,0.95028764,0.9665286
REZI,"CD&R Channel Holdings II, L.P.",2025-08-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,REZI,"CD&R Channel Holdings II, L.P.",2025-08-18,0.9160536,0.9271491
REZI,"CD&R Channel Holdings II, L.P.",2025-08-19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,REZI,"CD&R Channel Holdings II, L.P.",2025-08-19,0.95028764,0.9665286
REZI,"CD&R Channel Holdings II, L.P.",2025-08-20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,REZI,"CD&R Channel Holdings II, L.P.",2025-08-20,0.95028764,0.9665286
REZI,"CD&R Channel Holdings II, L.P.",2025-08-21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,REZI,"CD&R Channel Holdings II, L.P.",2025-08-21,0.95028764,0.9665286
REZI,"CD&R Channel Holdings II, L.P.",2025-08-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,REZI,"CD&R Channel Holdings II, L.P.",2025-08-22,0.9160536,0.9271491
REZI,"CD&R Channel Holdings II, L.P.",2025-08-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,REZI,"CD&R Channel Holdings II, L.P.",2025-08-25,0.9160536,0.9271491
RF,Jenkins Roger W.,2025-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RF,Jenkins Roger W.,2025-08-13,0.18356258,0.01857031
RGEN,Madaus Martin D,2025-08-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RGEN,Madaus Martin D,2025-08-08,0.97539526,0.8827977
RGR,Pettet Bruce T.,2025-08-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RGR,Pettet Bruce T.,2025-08-11,0.8603104,0.7253216
RHP,BOLTON H ERIC JR,2025-08-14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,RHP,BOLTON H ERIC JR,2025-08-14,0.9408395,0.5824635
RHP,REED COLIN V,2025-08-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,RHP,REED COLIN V,2025-08-13,0.907706,0.8812821
RICK,LANGAN ERIC SCOTT,2025-08-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RICK,LANGAN ERIC SCOTT,2025-08-18,0.72661567,0.8233494
RNST,LEVY JONATHAN A,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RNST,LEVY JONATHAN A,2025-08-01,0.85446745,0.30947772
RPD,"JANA Partners Management, LP",2025-08-12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,RPD,"JANA Partners Management, LP",2025-08-12,0.9653751,0.9687838
RPD,"JANA Partners Management, LP",2025-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,RPD,"JANA Partners Management, LP",2025-08-13,0.9653751,0.9687838
RRBI,Price Teddy Ray,2025-08-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,RRBI,Price Teddy Ray,2025-08-04,0.52020305,0.16662842
SAFT,Langwell Dennis J.,2025-08-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFT,Langwell Dennis J.,2025-08-11,0.42001262,0.2193412
SBH,Perelman Debra Golding,2025-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,SBH,Perelman Debra Golding,2025-08-13,0.87266403,0.65039414
SD,INTRIERI VINCENT J,2025-08-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SD,INTRIERI VINCENT J,2025-08-18,0.42740065,0.50223935
SF,ZEMLYAK JAMES M,2025-08-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SF,ZEMLYAK JAMES M,2025-08-07,0.033426587,0.057971798
SF,ZEMLYAK JAMES M,2025-08-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SF,ZEMLYAK JAMES M,2025-08-11,0.033426587,0.057971798
SF,ZEMLYAK JAMES M,2025-08-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SF,ZEMLYAK JAMES M,2025-08-12,0.033426587,0.057971798
SF,ZEMLYAK JAMES M,2025-08-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SF,ZEMLYAK JAMES M,2025-08-13,0.033426587,0.057971798
SFNC,TEUBNER RUSSELL WILLIAM,2025-08-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SFNC,TEUBNER RUSSELL WILLIAM,2025-08-07,0.8418798,0.81369454
SHEN,"ECP ControlCo, LLC",2025-08-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-04,0.8128201,0.036003936
SHEN,"ECP ControlCo, LLC",2025-08-07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-07,0.8128201,0.036003936
SHEN,"ECP ControlCo, LLC",2025-08-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-08,0.8128201,0.036003936
SHEN,"ECP ControlCo, LLC",2025-08-12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-12,0.8128201,0.036003936
SHEN,"ECP ControlCo, LLC",2025-08-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-18,0.9538535,0.713699
SHEN,"ECP ControlCo, LLC",2025-08-19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-19,0.74400467,0.59631175
SHEN,"ECP ControlCo, LLC",2025-08-20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-20,0.74400467,0.59631175
SHEN,"ECP ControlCo, LLC",2025-08-21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-21,0.74400467,0.59631175
SHEN,"ECP ControlCo, LLC",2025-08-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-22,0.8006103,0.56221855
SHEN,"ECP ControlCo, LLC",2025-08-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-25,0.8006103,0.56221855
SHEN,"ECP ControlCo, LLC",2025-08-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-26,0.74400467,0.59631175
SHEN,"ECP ControlCo, LLC",2025-08-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP ControlCo, LLC",2025-08-27,0.8006103,0.56221855
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-04,0.8128201,0.036003936
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-07,0.8128201,0.036003936
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-08,0.8128201,0.036003936
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-12,0.8128201,0.036003936
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-18,0.9538535,0.713699
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-19,0.74400467,0.59631175
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-20,0.74400467,0.59631175
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-21,0.74400467,0.59631175
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-22,0.8006103,0.56221855
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-25,0.8006103,0.56221855
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-26,0.74400467,0.59631175
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,SHEN,"ECP Fiber Holdings GP, LLC",2025-08-27,0.8006103,0.56221855
